delist_tab,month_count,_201901,_201902,_201903,_201904,_201905,_201911,_201912,_202007,_202008,_202009,_202010,_202011,_202012,_202101,_202102,_202103,_202104,_202105,_202106,_202107,_202108,_202109,_202110,_202111,_202112,_202201,_202202,_202203,_202204,_202205,_202206,_202207,_202208,_202209,_202210,_202211,_202212,_202301,_202302,_202303,_202304,_202305,_201906,_201907,_201908,_201909,_201910,_202001,_202003,_202004,_202005,_202006,_202002,pfc5_count,atc_count,max_audit,min_audit,median_audit,audit_now,max_prv,min_prv,median_prv,prv_now,max_city,min_city,median_city,city_now,atc1_1,atc1_2,atc1_3,atc1_4,atc1_5,atc1_6,atc1_7,atc1_8,atc1_9,atc1_10,atc1_11,atc1_12,atc1_13,atc1_14,atc1_15,atc1_16,mnflg_1,mnflg_2,vbp_flag_1,vbp_flag_2,VBP_Batch_1,VBP_Batch_2,VBP_Batch_3,VBP_Batch_4,VBP_Batch_5,VBP_Batch_6,VBP_Batch_7,VBP_Batch_8,VBP_Batch_9,VBP_Batch_10,VBP_Batch_11,VBP_Batch_12,VBP_time_1,VBP_time_2,VBP_time_3,VBP_time_4,VBP_time_5,VBP_time_6,VBP_time_7,NRDL_1,NRDL_2,NRDL_LIMTT_1,ENTRY_TIME_1,ENTRY_TIME_2,ENTRY_TIME_3,ENTRY_TIME_4
1,0.8076923076923077,0.009312734734612242,0.0008188610238253305,0.0011722966332838466,0.012161445551199499,0.011984317670043659,0.0031172539289242825,0.003688096207551171,0.015025219247188259,0.0082416451827933,0.006892105938918433,0.010947571166708135,0.004124819868526379,0.0030679765024045178,0.0071585396258671994,0.0028363873754062878,0.0017796876672837593,6.635213661945272e-05,0.0010568703519364853,0.001889670399141962,0.0013555544257854428,0.00549684757100576,0.0008887659681522758,0.007232859827990302,0.0030071308011045033,0.004066797384069533,0.004656446713697825,0.006559733657820659,0.0025173205400223155,0.002096365743122887,0.0019480081374137362,0.0030928980862244024,0.002294203780688442,0.0017009563834780885,0.0013193854430842528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005965637238171081,0.002538374277478102,0.0,0.00615002196405798,0.003669622853080622,0.0008825811606062084,4.62386443887194e-05,0.005548541528592885,0.004431573783083718,0.007144514390617676,0.0,0.1111111111111111,0.0016100573445081605,0.125,0.0,0.03571428571428571,0.0,0.23333333333333334,0.0,0.06666666666666668,0.0,0.028225806451612902,0.0,0.008888888888888887,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.07692307692307693,0.005074261209744034,0.0036536910425107615,0.00012667067381280636,0.00010653593241018932,0.00013941932399740188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.005205116894574328,0.017857142857142856,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.004032258064516129,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0004078764472816448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.00030877812086457877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016831148612951534,0.02162236144619924,0.031197386115817353,0.030014561636580773,0.023149273844135357,0.018739873251584774,0.04771398995669028,0.02850161132499101,0.024742818265642855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.00030877812086457877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.983058496172062e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01376268195853551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1323055739695614e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0022055580061755625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
1,0.21153846153846156,0.01204620983116579,0.010094188968425333,0.011012673335145683,0.008575079496765331,0.01569146751414933,0.00018225830437089714,0.0001814604402532569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010021553940885606,0.00038865060707798693,0.00012855580969710326,0.00015885679108900246,0.00026858110342495214,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.07022496691662991,0.017857142857142856,0.0,0.008928571428571428,0.0,0.03333333333333333,0.0,0.01666666666666667,0.0,0.008064516129032258,0.0,0.002222222222222222,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.09615384615384616,0.00011572643966762468,0.0003496870800723478,0.00016032880425793784,0.00013972724675846232,5.960391444063683e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016942737402305994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.07022496691662991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004032258064516129,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.038461538461538464,0.0004136286940378327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.080305421176853e-05,0.0001018558716144288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007719453021614468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.23076923076923078,0.004053813255692044,0.004045027232514307,0.00464374011721494,0.005511045942842585,0.00539299849638615,0.0034964108115866223,0.003618039100721985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005308059532100842,0.0047733409689197,0.004280631832834969,0.004183547998848891,0.004685500833089631,0.003602427116295896,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,1.0,0.3214285714285714,0.19642857142857142,0.26785714285714285,0.0,0.3666666666666667,0.27586206896551724,0.3,0.0,0.11290322580645161,0.09574468085106383,0.10222222222222221,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.23076923076923078,0.00021305693811926672,0.0009228062395027501,0.00028029765743206743,0.00046238533819783627,0.0005009826507491592,0.000213492086369942,0.00019007544913547284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004539569305968462,0.0006528722932336622,0.0003988440740279814,0.00028736006478473033,0.0001662417838315666,0.0005748747774256269,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,1.0,0.03571428571428571,0.0,0.017857142857142856,0.0,0.06666666666666668,0.0,0.03333333333333333,0.0,0.008064516129032258,0.0,0.0044444444444444444,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.3461538461538462,0.00021957080194916055,5.849285837195839e-05,0.00011221962763499593,8.995196090782472e-05,0.00010344355486518394,0.00011750802043611904,0.00015555180067182485,1.6625619655528567e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.278393022010976e-05,0.00022989007284168823,0.00013699408801498312,0.00015994123781783883,7.600101287790238e-05,0.00019744124965913069,4.667989316660032e-05,8.438751966621119e-05,4.644850601113551e-05,5.5944074170590736e-05,0.00019579855071907742,0.0,0.00141155712395236,0.08928571428571427,0.017857142857142856,0.05357142857142857,0.0,0.06666666666666668,0.034482758620689655,0.03333333333333333,0.0,0.040322580645161296,0.005319148936170213,0.03111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.0,0.0,0.0,2.2555217086466167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020004411116012352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.7115384615384616,0.00516169011530397,0.004695360251580756,0.0036544240473511806,0.006642736812561565,0.002643764738300247,0.0030822230989175103,0.0019310705985605009,0.0008615690238456911,0.0006306540308919253,0.0,0.00044716581154505806,0.00033849087955666415,0.00019292725718301462,0.0,0.0,0.0,0.0,0.0,5.0128756421682606e-05,0.00016207254793428456,0.0010544428985558756,0.0007936564671448114,0.0007825829138829475,0.0,0.0,0.00019011491191797667,0.00017898701837767796,8.524968495465643e-05,3.4814873222891174e-05,8.707862625117571e-05,0.0005835869159729817,0.0002983769797282453,0.0006348907550838091,0.0002271828890052669,0.0003653321988397767,0.0002800891796432502,0.0,0.0,0.0,0.0,0.0,0.0,0.0013406533698957295,0.004471182327802816,0.0015704134374652048,0.001178016895912312,0.00433344546665934,0.004329292850973611,0.0,0.001010219531637918,0.00019831904775126033,0.00012052886370562386,0.0006922626466266865,0.07407407407407407,0.0006837229819144243,0.10714285714285715,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.024193548387096774,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False
1,0.6153846153846154,0.004249275765344137,0.0034181598737394515,0.0041188987003555385,0.0051760981973388576,0.00458629690039997,0.005645842931231272,0.005573147391576291,0.0023599610593544587,0.00823966509008753,0.005131597686335534,0.003329624595438462,0.005651860453005838,0.005392261465565698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004927061853371647,0.0033735773097363386,0.0030079302452692175,0.0024869849751472627,0.003105287639382241,0.0030914507778078255,0.0036323514797345488,0.0028377764789684692,0.0022748024880762984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005341951829910315,0.004961367905979927,0.005098663878592721,0.005059823271153126,0.0029262559780472144,0.0026117051764751906,0.0056814875574957464,0.0076433162761154454,0.007564008225693896,0.00798841000298615,0.0046931432043318625,0.0,0.008337009263343626,0.017857142857142856,0.0,0.017857142857142856,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.004032258064516129,0.0,0.0044444444444444444,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.44230769230769235,0.002219207538175941,0.0023285107006322902,0.0023611598101340634,0.001946556300656283,0.0029732160822874333,0.0025288247867397274,0.0023420497790378535,0.0019325977110597318,0.0022426599076806704,0.0021879772690737466,0.0015413096978236626,0.001051423690851651,0.0005291247041711927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00231660857168004,0.0025494757177093406,0.0024149834982502855,0.0026404643849729436,0.002893881749765592,0.0024416819648067603,0.002143604265740801,0.002529293180687726,0.0020655868056049216,0.0024153959903239013,0.0030610000001445254,0.0,0.00141155712395236,0.6607142857142856,0.46428571428571425,0.5892857142857142,0.0,0.6,0.44827586206896547,0.5333333333333333,0.0,0.31451612903225806,0.23936170212765956,0.3066666666666667,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.8846153846153846,0.01755210051945567,0.013454313041935718,0.015419238113618344,0.01673034923186662,0.021444454853955956,0.017402492020490344,0.016484528694132583,0.013848259685361842,0.02014548163900694,0.013606300002666093,0.02135225439094137,0.017988278215706064,0.011863329317124633,0.013654361176461502,0.007396078159915275,0.013531087689096024,0.01076769230770393,0.011708159250282428,0.012051290078736048,0.013948925515806836,0.010025493974504416,0.008243055423191842,0.014118282889030023,0.014952788048690482,0.01364511630684577,0.009366029176648432,0.01812400760405575,0.012939999466756528,0.009805092744125707,0.008789050222734691,0.0002835116376027464,0.0003965188381667319,0.00036882546707075136,0.0003207768867989943,0.00010316809149173013,5.141231195055014e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.017330066548091785,0.021671538809232366,0.015732580384175274,0.01919775490862566,0.01786620432280022,0.014289051606344666,0.011706949675015678,0.015429118979313549,0.015947053749697366,0.018034810777663907,0.013426141119807436,0.037037037037037035,0.028650198500220558,0.21428571428571427,0.0,0.14285714285714285,0.0,0.3,0.0,0.2,0.0,0.07661290322580645,0.0,0.048888888888888885,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.8846153846153846,0.002085993271098471,0.0006798808113911284,0.004243981984919975,0.004916068629070219,0.00525383510604287,0.0039051985503901214,0.00309073076465335,0.005651859264541112,0.00582529495041785,0.004994440442501662,0.00812979199611887,0.005746415322589264,0.004108961324367635,0.009231402700314485,0.010791830213783552,0.011259767598191245,0.010282065102994562,0.0072638430435610375,0.011818349490044042,0.008358248885076903,0.008043960141344559,0.007449173109456854,0.011281770372361225,0.004330894725782992,0.0038601091850198393,0.001842027487458154,0.003000618967096904,0.004944625669900952,0.0022295927845520872,0.0025204972195668122,0.0026298293461599937,0.004150338327412824,0.002085233866383116,0.0011763715470869444,0.0005360843561993338,0.00126756507492076,0.0,0.0,0.0,0.0,0.0,0.0,0.004884725215047769,0.0038285930818814256,0.005053535190635891,0.007012424561493716,0.002951321004318549,0.0034638154224406895,0.005157754322441851,0.002104738546381556,0.0034814916033861117,0.0036613727784458065,0.002304536487623232,0.037037037037037035,0.028650198500220558,0.07142857142857142,0.017857142857142856,0.03571428571428571,0.0,0.13333333333333333,0.034482758620689655,0.03333333333333333,0.0,0.016129032258064516,0.005319148936170213,0.008888888888888887,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.4807692307692308,0.0037262676115824575,0.004161712700216155,0.0030423633778719848,0.003406927055416872,0.003457629272090299,0.007277263797133593,0.004511966409823008,4.285867154409243e-05,1.538713396940887e-05,1.4125072750304935e-05,2.5555566941612345e-05,6.923989940645492e-05,1.7054974212943867e-05,3.3072807454656256e-05,0.0,2.3497242030039604e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003983486069267826,0.007776207578269808,0.006845392690989402,0.00746218089028883,0.006092251826807225,0.006340872785081436,0.004179843984535946,0.0016836453156550428,0.0004321363614893615,0.0008467319607608744,0.0017779722417472523,0.07407407407407407,1.0,0.10714285714285715,0.0,0.05357142857142857,0.0,0.06666666666666668,0.0,0.06666666666666668,0.0,0.03225806451612903,0.0,0.017777777777777778,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.4038461538461539,0.007149075472686655,0.0065184529383344285,0.010845527204551376,0.008775246707309817,0.01151309531786494,0.013137775899617201,0.009100189824850523,0.0024535842736680756,0.00033244614168695267,0.0003172749397570503,0.0,0.0,0.0003677624442124644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012132568636728477,0.013160205490029045,0.014688627186830928,0.014296456316750831,0.013609117055180833,0.011449066736110044,0.013179984738140114,0.005504333372884132,0.006595841546213954,0.007877948281673416,0.008378133109953669,0.07407407407407407,1.0,0.10714285714285715,0.0,0.05357142857142857,0.0,0.16666666666666669,0.0,0.1,0.0,0.028225806451612902,0.0,0.017777777777777778,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.3461538461538462,0.00018059256086670048,8.909430758545808e-05,6.0138817287461326e-05,0.00013809459147375773,0.001053591904938497,0.001044734487096366,0.0013385670013926223,9.548933669959288e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010176158875608789,0.0008952129502108467,0.0012935678462154773,0.0009321164019458379,0.0012560668370656873,0.001129315937813043,0.00041533928377373474,0.001368244825269914,0.0007546493437959722,0.0014741996733070213,0.00019981093800424218,0.07407407407407407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.15384615384615385,0.0,1.387050305663315e-05,0.0,8.313520774876254e-06,0.0,8.655636318689559e-07,0.0,7.726913004432875e-07,0.0,0.0,1.1164005422781877e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2064250853925602e-06,0.0,0.0,6.594299955270133e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0853904574848377e-05,8.582700906305544e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003661226290251434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.0,0.0,0.0010980814919834578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015438906043228936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.2884615384615385,4.009637694577199e-05,0.0,0.0,9.682413753871942e-05,0.0,0.00011840257228396095,0.0,0.0,5.6921776831203964e-05,0.0,7.635758425959303e-05,6.480646667421444e-05,5.299697317710926e-05,0.0,0.0,0.0,2.9603260953294293e-05,3.3606623033068065e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8702435444070946e-05,0.0,2.65616175137285e-05,0.0,2.4672116500462736e-05,1.2154157953606243e-05,5.8380176766490964e-05,4.732169414129046e-06,6.47472202788381e-05,0.0,0.0,0.003925893250992502,0.017857142857142856,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.004032258064516129,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.25000000000000006,0.00010117698537106058,9.340029106448516e-05,4.625304028690916e-05,9.830988723543425e-05,0.00012322414999770367,7.347083752585784e-05,7.121704325716716e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.917809792740469e-05,0.00012093308968052175,6.807579576782815e-05,8.25608345754306e-05,9.065327566684352e-05,0.00013843609644673436,0.0,0.0,0.0,0.0,0.00012621821823714671,0.0,0.048257609175121306,0.2857142857142857,0.125,0.20535714285714285,0.0,0.3333333333333333,0.1724137931034483,0.25,0.0,0.08064516129032258,0.05319148936170213,0.06444444444444444,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0.0,5.2504131659956745e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
